2017-12-29 21:19:50.442 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.bioodas.seckill.dao.UserDaoTest], using SpringBootContextLoader
:[206]2017-12-29 21:29:13.020 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
:[260]2017-12-29 21:29:13.051 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@1ebea008, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@72d6b3ba, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@1787f2a0, org.springframework.test.context.support.DirtiesContextTestExecutionListener@7de62196, org.springframework.test.context.transaction.TransactionalTestExecutionListener@163370c2, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@51bf5add, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@7905a0b8, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@35a3d49f, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@389b0789, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@13d9cbf5, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@478db956, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@6ca18a14]
:[187]2017-12-29 21:29:13.644 [main] INFO  com.bioodas.seckill.dao.UserDaoTest - Starting UserDaoTest on Mick with PID 6112 (started by Administrator in E:\dev\seckill)
:[48]2017-12-29 21:29:13.644 [main] INFO  com.bioodas.seckill.dao.UserDaoTest - No active profile set, falling back to default profiles: default
:[593]2017-12-29 21:29:13.722 [main] INFO  o.s.w.context.support.GenericWebApplicationContext - Refreshing org.springframework.web.context.support.GenericWebApplicationContext@278bb07e: startup date [Fri Dec 29 21:29:13 CST 2017]; root of context hierarchy
:[583]2017-12-29 21:29:14.289 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.5.Final
:[30]2017-12-29 21:29:14.939 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
:[165]2017-12-29 21:29:15.501 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
:[155]2017-12-29 21:29:16.845 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.web.context.support.GenericWebApplicationContext@278bb07e: startup date [Fri Dec 29 21:29:13 CST 2017]; root of context hierarchy
:[534]2017-12-29 21:29:16.988 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/demo/test],methods=[GET]}" onto public java.lang.String com.bioodas.seckill.controller.SampleController.thymeleaf(org.springframework.ui.Model)
:[543]2017-12-29 21:29:17.003 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
:[543]2017-12-29 21:29:17.003 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
:[543]2017-12-29 21:29:17.097 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
:[362]2017-12-29 21:29:17.097 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
:[362]2017-12-29 21:29:17.175 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
:[362]2017-12-29 21:29:18.314 [main] INFO  o.s.w.servlet.view.freemarker.FreeMarkerConfigurer - ClassTemplateLoader for Spring macros added to FreeMarker configuration
:[127]2017-12-29 21:29:18.855 [main] INFO  com.bioodas.seckill.dao.UserDaoTest - Started UserDaoTest in 5.663 seconds (JVM running for 7.502)
:[57]2017-12-29 21:29:19.293 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
:[922]2017-12-29 21:29:20.245 [main] INFO  com.bioodas.seckill.dao.UserDaoTest - ResultVO(code=0, message=成功, data=User(id=123, name=TangLingYun)) 123 TangLingYun
:[26]2017-12-29 21:29:20.276 [Thread-4] INFO  o.s.w.context.support.GenericWebApplicationContext - Closing org.springframework.web.context.support.GenericWebApplicationContext@278bb07e: startup date [Fri Dec 29 21:29:13 CST 2017]; root of context hierarchy
:[984]2017-12-29 21:29:20.292 [Thread-4] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
:[1817]2017-12-29 21:30:15.768 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.bioodas.seckill.dao.UserDaoTest], using SpringBootContextLoader
:[319]2017-12-29 21:30:15.799 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.bioodas.seckill.dao.UserDaoTest]: no resource found for suffixes {-context.xml, Context.groovy}.
:[264]2017-12-29 21:30:15.799 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.bioodas.seckill.dao.UserDaoTest]: UserDaoTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
:[81]2017-12-29 21:30:16.103 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.bioodas.seckill.MainApplication for test class com.bioodas.seckill.dao.UserDaoTest
:[206]2017-12-29 21:30:16.118 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
:[260]2017-12-29 21:30:16.165 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@1ebea008, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@72d6b3ba, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@1787f2a0, org.springframework.test.context.support.DirtiesContextTestExecutionListener@7de62196, org.springframework.test.context.transaction.TransactionalTestExecutionListener@163370c2, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@51bf5add, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@7905a0b8, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@35a3d49f, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@389b0789, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@13d9cbf5, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@478db956, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@6ca18a14]
:[187]2017-12-29 21:30:16.290 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.bioodas.seckill.dao.UserDaoTest], using SpringBootContextLoader
:[319]2017-12-29 21:30:16.305 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.bioodas.seckill.dao.UserDaoTest]: no resource found for suffixes {-context.xml, Context.groovy}.
:[264]2017-12-29 21:30:16.321 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.bioodas.seckill.dao.UserDaoTest]: UserDaoTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
:[81]2017-12-29 21:30:16.790 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.bioodas.seckill.MainApplication for test class com.bioodas.seckill.dao.UserDaoTest
:[206]2017-12-29 21:30:16.806 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
:[260]2017-12-29 21:30:16.840 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@1ebea008, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@72d6b3ba, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@1787f2a0, org.springframework.test.context.support.DirtiesContextTestExecutionListener@7de62196, org.springframework.test.context.transaction.TransactionalTestExecutionListener@163370c2, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@51bf5add, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@7905a0b8, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@35a3d49f, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@389b0789, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@13d9cbf5, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@478db956, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@6ca18a14]
:[187]2017-12-29 21:30:16.985 [main] INFO  com.bioodas.seckill.dao.UserDaoTest - Starting UserDaoTest on Mick with PID 7000 (started by Administrator in E:\dev\seckill)
:[48]2017-12-29 21:30:16.985 [main] INFO  com.bioodas.seckill.dao.UserDaoTest - No active profile set, falling back to default profiles: default
:[593]2017-12-29 21:30:17.094 [main] INFO  o.s.w.context.support.GenericWebApplicationContext - Refreshing org.springframework.web.context.support.GenericWebApplicationContext@774698ab: startup date [Fri Dec 29 21:30:17 CST 2017]; root of context hierarchy
:[583]2017-12-29 21:30:17.876 [main] INFO  com.bioodas.seckill.dao.UserDaoTest - Starting UserDaoTest on Mick with PID 2332 (started by Administrator in E:\dev\seckill)
:[48]2017-12-29 21:30:17.891 [main] INFO  com.bioodas.seckill.dao.UserDaoTest - No active profile set, falling back to default profiles: default
:[593]2017-12-29 21:30:17.954 [main] INFO  o.s.w.context.support.GenericWebApplicationContext - Refreshing org.springframework.web.context.support.GenericWebApplicationContext@774698ab: startup date [Fri Dec 29 21:30:17 CST 2017]; root of context hierarchy
:[583]2017-12-29 21:30:18.094 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.5.Final
:[30]2017-12-29 21:30:19.218 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.5.Final
:[30]2017-12-29 21:30:19.469 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
:[165]2017-12-29 21:30:20.078 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
:[165]2017-12-29 21:30:21.076 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
:[155]2017-12-29 21:30:21.155 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
